IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.181.117,2083,2083,true,SIN,Asia Pacific,Singapore,64,2.92
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.91
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,61,2.91
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,125,2.90
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,34,2.90
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,2.89
47.76.227.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,2.88
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,2.87
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,40,2.87
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,123,2.86
8.211.32.165,443,443,true,FRA,Europe,Frankfurt,256,2.84
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,2.82
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,11,2.82
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,2.80
8.210.164.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,2.80
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,2.79
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,2.79
47.237.125.8,2053,2053,true,SIN,Asia Pacific,Singapore,118,2.78
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,2.77
47.237.121.38,2083,2083,true,SIN,Asia Pacific,Singapore,5,2.77
8.211.1.119,443,443,true,FRA,Europe,Frankfurt,264,2.77
47.243.139.85,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,2.76
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,323,2.75
8.220.223.223,443,443,true,ICN,Asia Pacific,Seoul,78,2.75
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,79,2.75
47.243.67.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,2.74
8.210.164.75,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,2.73
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,163,2.73
47.243.51.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,188,2.72
8.217.132.184,443,443,true,HKG,Asia Pacific,Hong Kong,72,2.72
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.72
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.72
47.243.139.85,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.72
47.243.139.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,2.72
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,85,2.71
47.76.98.98,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,2.71
8.210.244.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,2.70
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,156,2.70
47.76.227.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,207,2.70
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,72,2.70
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,78,2.69
47.242.119.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,2.68
8.210.42.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,2.68
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,2.66
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,69,2.66
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,2.66
47.242.7.162,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,2.65
47.238.6.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,2.65
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,150,2.65
8.210.175.109,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,2.65
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,144,2.63
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,2.62
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,18,2.62
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,35,2.60
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,2.58
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,2.58
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,126,2.57
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,146,2.57
47.245.96.80,2087,2087,true,SIN,Asia Pacific,Singapore,62,2.57
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,2.57
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,2.57
47.76.227.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,2.57
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,16,2.57
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,74,2.56
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,72,2.56
47.243.42.155,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,2.56
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,48,2.56
47.238.0.114,2083,2083,true,HKG,Asia Pacific,Hong Kong,129,2.55
47.76.213.245,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,2.55
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,2.54
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,100,2.54
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,57,2.54
47.243.42.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,108,2.54
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,2.54
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,45,2.53
47.238.6.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,2.53
47.76.222.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,105,2.51
47.242.42.153,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,2.51
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,276,2.51
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.50
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.50
47.238.43.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,2.49
8.210.48.107,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,2.49
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,155,2.48
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,54,2.48
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,2.46
47.76.213.245,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,2.46
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.45
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,71,2.44
47.76.247.16,80,443,true,SIN,Asia Pacific,Singapore,34,2.42
47.243.70.186,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,2.42
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,35,2.42
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,63,2.41
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,2.41
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,226,2.40
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,147,2.40
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,2.39
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,2.39
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,2.39
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,141,2.38
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,2.38
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,2.38
8.218.228.152,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,2.38
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,103,2.38
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,43,2.37
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.36
47.242.119.104,2083,2083,true,HKG,Asia Pacific,Hong Kong,127,2.36
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,93,2.36
47.243.60.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,2.36
8.218.178.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,2.34
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,2.34
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,233,2.33
47.242.252.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,2.32
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,182,2.32
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,71,2.32
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,2.32
47.242.183.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,2.30
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,22,2.30
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,45,2.30
8.213.208.6,80,443,true,SIN,Asia Pacific,Singapore,57,2.30
47.76.227.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,2.29
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,63,2.29
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,124,2.28
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,2.27
47.76.189.102,8443,8443,true,HKG,Asia Pacific,Hong Kong,209,2.27
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,2.27
8.219.177.205,2053,2053,true,SIN,Asia Pacific,Singapore,50,2.26
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,98,2.26
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,114,2.26
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,2.26
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,104,2.26
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,64,2.25
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.24
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,193,2.24
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,2.24
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,2.23
8.217.132.184,443,443,true,HKG,Asia Pacific,Hong Kong,52,2.22
8.218.81.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,2.22
47.250.153.57,80,443,true,SIN,Asia Pacific,Singapore,38,2.22
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,26,2.21
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,90,2.20
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,68,2.20
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,67,2.19
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,101,2.19
8.218.98.75,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.18
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,2.18
47.245.96.80,2053,2053,true,SIN,Asia Pacific,Singapore,36,2.18
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,2.17
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,2.17
8.219.210.64,2096,2096,true,SIN,Asia Pacific,Singapore,58,2.16
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,2.16
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.15
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,2.15
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,82,2.15
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,117,2.15
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,83,2.14
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,2.14
47.76.203.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,199,2.13
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,34,2.13
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,53,2.12
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,48,2.12
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,164,2.12
8.210.244.38,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,2.12
47.250.157.10,80,443,true,SIN,Asia Pacific,Singapore,45,2.11
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,2.09
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,84,2.09
47.236.205.188,2083,2083,true,SIN,Asia Pacific,Singapore,156,2.08
47.76.225.255,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,2.08
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,154,2.08
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,34,2.07
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.07
47.243.139.243,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,2.07
47.88.15.127,443,443,true,SJC,North America,San Jose,186,2.06
47.238.5.0,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,2.06
47.242.183.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,115,2.06
