IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,3.35
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,55,3.35
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,117,3.34
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,31,3.34
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,3.34
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,47,3.33
47.245.42.133,443,443,true,NRT,Asia Pacific,Tokyo,112,3.33
8.210.39.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,3.33
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,3.33
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,3.31
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,82,3.31
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,3.31
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,3.30
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,51,3.28
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,62,3.27
8.219.78.1,443,443,true,SIN,Asia Pacific,Singapore,75,3.27
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,28,3.27
47.236.189.92,8443,8443,true,SIN,Asia Pacific,Singapore,71,3.27
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,121,3.26
8.219.78.188,2087,2087,true,SIN,Asia Pacific,Singapore,147,3.26
8.210.207.214,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,3.25
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,3.25
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,3.23
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,96,3.23
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,3.22
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,40,3.22
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,82,3.22
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,93,3.22
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,3.21
8.219.93.5,2053,2053,true,SIN,Asia Pacific,Singapore,58,3.21
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,114,3.21
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,100,3.21
8.217.250.222,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,3.21
8.219.126.240,443,443,true,SIN,Asia Pacific,Singapore,70,3.20
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,27,3.18
8.218.201.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,3.18
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.18
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,37,3.17
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,66,3.15
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,154,3.14
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,3.14
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,49,3.14
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,3.14
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,20,3.13
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,3.13
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,104,3.11
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,36,3.11
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,58,3.10
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,19,3.09
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.09
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,50,3.08
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,28,3.06
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,41,3.05
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,87,3.04
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,67,3.04
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,24,3.02
47.243.5.154,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,3.02
47.254.171.117,443,443,true,FRA,Europe,Frankfurt,284,3.02
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,153,3.02
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,39,3.00
47.238.235.163,443,443,true,HKG,Asia Pacific,Hong Kong,45,2.99
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,51,2.99
47.236.17.193,2087,2087,true,SIN,Asia Pacific,Singapore,37,2.99
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,59,2.99
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,28,2.98
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,62,2.98
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,46,2.98
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,92,2.97
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,2.97
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,76,2.96
8.219.78.1,2087,2087,true,SIN,Asia Pacific,Singapore,130,2.96
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,16,2.96
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,16,2.95
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,84,2.95
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,17,2.95
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,39,2.95
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,137,2.94
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,20,2.94
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,50,2.93
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,2.92
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,2.92
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,67,2.92
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,2.92
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,69,2.89
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,2.87
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,2.87
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,2.85
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,30,2.85
47.237.95.146,2096,2096,true,SIN,Asia Pacific,Singapore,49,2.85
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,49,2.85
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,93,2.84
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,61,2.84
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,93,2.83
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,94,2.83
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,1085,2.83
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,2.83
8.219.126.240,2087,2087,true,SIN,Asia Pacific,Singapore,105,2.83
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,41,2.83
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,90,2.82
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,96,2.78
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,2.78
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,62,2.77
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,2.77
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,2.77
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,119,2.76
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,52,2.76
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,83,2.74
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,16,2.74
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.72
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,117,2.71
8.217.49.234,443,443,true,HKG,Asia Pacific,Hong Kong,105,2.71
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,2.69
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,83,2.69
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,2.69
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,2.68
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,42,2.68
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,2.68
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,2.66
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,43,2.65
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,2.65
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,228,2.65
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,2.64
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,38,2.63
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.61
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,131,2.61
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,60,2.59
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,2.58
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,49,2.58
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,145,2.58
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.57
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,2.56
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,139,2.56
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,96,2.54
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,2.52
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,2.51
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,2.51
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,27,2.51
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,60,2.50
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,82,2.49
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,48,2.49
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,2.48
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,2.48
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,25,2.48
8.219.104.37,2087,2087,true,SIN,Asia Pacific,Singapore,80,2.47
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,56,2.47
8.219.111.147,2096,2096,true,SIN,Asia Pacific,Singapore,172,2.46
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,2.45
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,50,2.45
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,33,2.45
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,2.44
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,2.43
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,2.43
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,64,2.42
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,74,2.40
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,56,2.38
8.218.222.36,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.38
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,69,2.35
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,84,2.34
47.76.159.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,2.33
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,67,2.32
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,97,2.31
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,2.30
8.218.222.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,106,2.29
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,53,2.28
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,2.27
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,2.27
47.236.172.95,2087,2087,true,SIN,Asia Pacific,Singapore,43,2.27
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,73,2.26
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,2.26
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,159,2.25
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,176,2.24
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,131,2.24
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,2.23
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.22
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,365,2.21
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,2.20
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,2.20
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,2.18
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,66,2.17
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,44,2.17
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,2.14
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.13
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,2.12
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,43,2.12
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,28,2.11
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,100,2.11
47.243.90.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,100,2.11
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,2.09
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,2.08
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,79,2.07
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,2.06
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,46,2.06
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,52,2.06
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,86,2.04
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,129,2.02
47.243.86.79,8443,8443,true,SIN,Asia Pacific,Singapore,99,2.02
47.237.83.20,2096,2096,true,SIN,Asia Pacific,Singapore,120,2.01
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,190,2.00
47.76.204.76,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,1.99
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,1.97
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,70,1.97
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,1.94
8.217.121.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,1.94
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,48,1.94
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,107,1.94
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,1.93
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,1.93
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,1.92
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,1.92
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,160,1.92
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,1.91
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,1.91
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,1.90
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.88
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,1.87
