IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,53,4.76
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,58,4.76
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,36,4.75
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,4.75
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,4.74
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,69,4.74
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,76,4.73
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,4.73
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,4.73
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,45,4.72
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,68,4.72
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,105,4.71
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,58,4.71
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,4.69
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,52,4.69
47.243.74.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,4.69
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,42,4.68
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,4.67
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,4.67
47.254.177.124,443,443,true,FRA,Europe,Frankfurt,260,4.66
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,67,4.65
47.236.102.102,2087,2087,true,SIN,Asia Pacific,Singapore,95,4.65
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,77,4.65
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,4.64
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,18,4.64
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,66,4.64
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,42,4.63
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,4.62
8.219.93.5,2053,2053,true,SIN,Asia Pacific,Singapore,131,4.62
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,84,4.60
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,4.57
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,4.57
8.210.207.214,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,4.56
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,4.56
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,26,4.56
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,42,4.55
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,85,4.55
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,46,4.54
8.218.155.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,4.53
8.219.0.162,443,443,true,SIN,Asia Pacific,Singapore,26,4.53
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,45,4.52
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,38,4.51
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,68,4.51
8.219.191.110,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.50
8.222.249.190,2083,2083,true,SIN,Asia Pacific,Singapore,120,4.50
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,32,4.49
47.238.6.102,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,4.48
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,112,4.47
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,30,4.47
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,112,4.46
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,4.46
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,4.46
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,70,4.45
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,4.44
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,4.42
8.218.222.36,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,4.42
8.218.155.238,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,4.41
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,63,4.41
47.254.172.57,443,443,true,FRA,Europe,Frankfurt,257,4.39
47.238.40.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,4.39
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,4.37
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.36
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,12,4.36
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,39,4.35
47.236.17.193,2053,2053,true,SIN,Asia Pacific,Singapore,47,4.35
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,106,4.34
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,4.34
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,4.32
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,53,4.32
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,4.32
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,4.31
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,26,4.29
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,4.29
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,49,4.29
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,91,4.27
8.218.122.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,4.26
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,4.25
47.238.40.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,4.25
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,94,4.24
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,4.24
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,65,4.23
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,70,4.23
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,4.21
47.238.245.170,443,443,true,HKG,Asia Pacific,Hong Kong,51,4.20
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,97,4.20
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,4.18
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,4.16
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,110,4.15
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,4.14
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,97,4.12
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,4.12
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,92,4.12
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,114,4.12
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,40,4.11
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,79,4.11
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,4.11
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,81,4.10
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,39,4.09
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,70,4.09
47.238.245.170,443,443,true,HKG,Asia Pacific,Hong Kong,45,4.08
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,113,4.07
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,4.06
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,90,4.06
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,4.06
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,64,4.04
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,57,4.04
47.238.40.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,4.03
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,16,4.02
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,37,4.02
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,79,4.00
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,3.99
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,117,3.99
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,55,3.99
47.236.80.110,2053,2053,true,SIN,Asia Pacific,Singapore,39,3.98
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,30,3.98
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,3.97
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,3.97
8.219.5.10,2096,2096,true,SIN,Asia Pacific,Singapore,18,3.95
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,3.94
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,3.93
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,3.93
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,3.93
8.219.40.37,2087,2087,true,SIN,Asia Pacific,Singapore,51,3.93
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,3.92
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,80,3.91
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,116,3.90
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,45,3.90
47.238.235.163,443,443,true,HKG,Asia Pacific,Hong Kong,66,3.89
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,106,3.89
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,3.88
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.86
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,3.84
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,97,3.84
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,3.83
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,3.82
8.219.161.129,2083,2083,true,SIN,Asia Pacific,Singapore,66,3.82
47.237.100.206,8443,8443,true,SIN,Asia Pacific,Singapore,16,3.81
8.222.208.38,2096,2096,true,SIN,Asia Pacific,Singapore,54,3.80
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.79
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,171,3.79
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,76,3.77
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,3.75
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,102,3.75
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,3.73
47.243.74.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,3.73
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,3.73
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,3.73
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,3.73
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,56,3.71
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,3.70
47.254.156.123,443,443,true,FRA,Europe,Frankfurt,209,3.70
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,3.70
47.238.235.163,443,443,true,HKG,Asia Pacific,Hong Kong,80,3.67
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.65
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,3.65
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,119,3.64
8.222.191.138,2096,2096,true,SIN,Asia Pacific,Singapore,53,3.64
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,117,3.63
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,3.63
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.63
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,3.62
47.88.15.127,443,443,true,SJC,North America,San Jose,171,3.60
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,3.60
8.210.100.23,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,3.60
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,115,3.60
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,3.58
8.210.100.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,3.58
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,52,3.58
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,3.57
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,3.57
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,105,3.57
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.55
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,3.55
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,43,3.55
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,114,3.54
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,98,3.54
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,3.53
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,79,3.53
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,3.53
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,136,3.52
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,3.51
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,108,3.49
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,83,3.49
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,60,3.48
47.242.157.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.47
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,87,3.47
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,31,3.47
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,3.44
47.237.11.182,2096,2096,true,SIN,Asia Pacific,Singapore,67,3.44
8.218.122.55,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,3.42
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,3.42
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,77,3.40
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,3.37
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,3.36
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,3.36
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,3.35
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,58,3.33
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,131,3.33
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,65,3.33
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,3.30
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,3.28
47.236.80.110,2096,2096,true,SIN,Asia Pacific,Singapore,47,3.28
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,3.26
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,96,3.25
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,143,3.23
8.210.100.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,3.22
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,3.22
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,3.21
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,25,3.21
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,42,3.20
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,3.19
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,14,3.18
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,68,3.17
47.236.102.102,2096,2096,true,SIN,Asia Pacific,Singapore,69,3.17
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,83,3.17
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,3.16
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,3.14
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,3.14
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,3.13
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,76,3.11
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,3.09
47.90.141.204,443,443,true,LAX,North America,Los Angeles,247,3.09
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,61,3.08
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,120,3.07
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,75,3.06
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,99,3.06
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,3.04
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,3.03
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,3.02
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,3.01
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,3.00
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,68,3.00
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,2.98
8.222.181.117,2053,2053,true,SIN,Asia Pacific,Singapore,63,2.98
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,83,2.96
47.242.202.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,2.96
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,143,2.95
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,2.95
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,2.94
47.236.80.110,2087,2087,true,SIN,Asia Pacific,Singapore,96,2.93
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,2.93
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,82,2.92
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,2.91
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,2.89
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,93,2.89
8.210.100.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,2.89
47.90.141.204,443,443,true,LAX,North America,Los Angeles,248,2.89
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,2.87
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,2.86
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,38,2.85
8.218.181.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,2.85
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,58,2.84
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.82
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,2.82
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,2.80
8.210.100.23,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,2.79
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,2.79
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,48,2.78
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,34,2.76
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,147,2.76
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,21,2.76
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,2.75
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.72
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,70,2.71
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,2.70
47.236.171.205,2083,2083,true,SIN,Asia Pacific,Singapore,62,2.70
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,2.69
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,2.67
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.66
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,2.64
8.217.239.116,2096,2096,true,HKG,Asia Pacific,Hong Kong,145,2.59
8.210.146.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,2.56
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,51,2.56
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,76,2.55
47.236.144.196,8443,8443,true,SIN,Asia Pacific,Singapore,105,2.53
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,48,2.53
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.52
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,2.51
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,155,2.49
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.48
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,20,2.48
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,2.47
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,2.45
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,109,2.44
8.210.175.109,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.42
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,2.39
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,2.39
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,2.35
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.34
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,97,2.34
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,2.34
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,78,2.33
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,2.31
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,5,2.30
47.89.191.155,443,443,true,IAD,North America,Ashburn,234,2.30
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,2.28
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,2.25
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,104,2.23
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,2.22
