IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,115,3.96
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,37,3.95
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,3.94
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,3.94
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,3.92
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,118,3.92
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,3.92
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,14,3.91
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,68,3.91
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,77,3.91
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,3.90
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,78,3.90
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,62,3.90
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,63,3.90
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,100,3.89
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,70,3.89
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,3.88
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,46,3.88
8.219.97.50,2083,2083,true,SIN,Asia Pacific,Singapore,119,3.87
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,38,3.87
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,62,3.86
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,13,3.85
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,88,3.85
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,3.84
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,66,3.84
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,129,3.84
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,76,3.84
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,172,3.83
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,101,3.83
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,65,3.82
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,73,3.81
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,85,3.81
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,64,3.80
8.210.203.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,3.80
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,68,3.80
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,48,3.80
8.219.78.188,2096,2096,true,SIN,Asia Pacific,Singapore,157,3.80
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,39,3.79
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,32,3.78
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,50,3.77
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,114,3.77
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,61,3.77
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,45,3.77
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,3.77
47.237.83.20,2096,2096,true,SIN,Asia Pacific,Singapore,67,3.76
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,66,3.75
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,62,3.74
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,70,3.74
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,35,3.74
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,46,3.73
47.242.57.106,443,443,true,HKG,Asia Pacific,Hong Kong,78,3.73
47.236.232.148,8443,8443,true,SIN,Asia Pacific,Singapore,41,3.73
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,48,3.73
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,79,3.73
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,14,3.73
47.237.10.1,2083,2083,true,SIN,Asia Pacific,Singapore,42,3.72
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,92,3.72
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,61,3.72
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,64,3.71
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,119,3.70
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,80,3.68
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,146,3.67
8.219.189.143,2083,2083,true,SIN,Asia Pacific,Singapore,60,3.65
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,57,3.63
8.219.191.40,2053,2053,true,SIN,Asia Pacific,Singapore,82,3.62
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,3.62
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,55,3.61
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,70,3.61
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,130,3.61
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,52,3.60
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,34,3.59
47.236.80.110,8443,8443,true,SIN,Asia Pacific,Singapore,72,3.59
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,122,3.58
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,34,3.58
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,97,3.58
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,45,3.58
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,64,3.58
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,107,3.57
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,57,3.57
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,57,3.56
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,107,3.55
47.243.74.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.54
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,29,3.54
8.219.49.65,2083,2083,true,SIN,Asia Pacific,Singapore,131,3.54
8.217.250.5,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,3.54
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,3.52
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,39,3.52
8.219.113.232,2096,2096,true,SIN,Asia Pacific,Singapore,152,3.51
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,48,3.51
8.219.97.50,2096,2096,true,SIN,Asia Pacific,Singapore,74,3.49
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,76,3.48
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,53,3.46
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,3.45
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,3.44
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.40
47.76.159.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,3.40
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,11,3.40
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,3.40
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.38
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,51,3.37
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,3.35
8.219.107.135,2096,2096,true,SIN,Asia Pacific,Singapore,97,3.34
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,3.33
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,3.32
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,97,3.31
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,52,3.29
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,3.27
8.219.107.135,2096,2096,true,SIN,Asia Pacific,Singapore,97,3.26
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,40,3.25
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,24,3.24
8.219.120.87,2087,2087,true,SIN,Asia Pacific,Singapore,109,3.23
8.219.83.71,2087,2087,true,SIN,Asia Pacific,Singapore,97,3.22
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,3.21
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,62,3.20
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,48,3.20
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,92,3.20
8.219.87.30,2083,2083,true,SIN,Asia Pacific,Singapore,94,3.19
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,23,3.18
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,140,3.18
8.210.203.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,3.18
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,3.17
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,51,3.15
8.219.110.81,2087,2087,true,SIN,Asia Pacific,Singapore,130,3.13
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,56,3.13
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,48,3.13
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,53,3.12
47.237.84.173,2096,2096,true,SIN,Asia Pacific,Singapore,79,3.08
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,54,3.08
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,3.07
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,51,3.07
47.237.95.140,2083,2083,true,SIN,Asia Pacific,Singapore,107,3.06
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,3.06
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,76,3.06
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,28,3.05
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,91,3.05
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,3.05
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,92,3.04
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,3.04
47.242.157.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,3.03
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,45,3.03
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,37,3.03
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,3.03
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,3.03
47.237.100.206,2087,2087,true,SIN,Asia Pacific,Singapore,50,2.99
8.219.201.245,443,443,true,SIN,Asia Pacific,Singapore,59,2.99
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,50,2.98
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,106,2.97
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,149,2.95
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.95
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,104,2.94
47.90.141.204,443,443,true,LAX,North America,Los Angeles,258,2.93
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,2.93
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,78,2.93
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,89,2.92
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,2.91
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,45,2.91
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,44,2.91
8.219.124.227,2083,2083,true,SIN,Asia Pacific,Singapore,115,2.91
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,85,2.90
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,2.90
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,2.89
8.219.122.55,2083,2083,true,SIN,Asia Pacific,Singapore,81,2.88
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,48,2.87
47.243.139.85,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,2.87
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,34,2.87
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,2.87
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,2.85
8.219.49.65,2087,2087,true,SIN,Asia Pacific,Singapore,87,2.84
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,2.84
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,139,2.84
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,51,2.83
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,86,2.83
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,60,2.82
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,2.82
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,2.81
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,73,2.79
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,115,2.79
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,45,2.79
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,137,2.79
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,74,2.78
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,98,2.78
8.217.232.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,142,2.78
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,102,2.78
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,114,2.77
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,2.77
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,57,2.77
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,2.75
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,45,2.75
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,40,2.73
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,77,2.73
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,121,2.72
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,52,2.70
47.76.204.76,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,2.69
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,90,2.69
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,31,2.69
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,89,2.69
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,2.68
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,27,2.68
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.65
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,24,2.63
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,48,2.63
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,63,2.59
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,2.58
8.219.0.48,2087,2087,true,SIN,Asia Pacific,Singapore,64,2.57
47.90.141.204,443,443,true,LAX,North America,Los Angeles,269,2.56
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,56,2.55
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.55
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,23,2.55
8.219.132.64,2053,2053,true,SIN,Asia Pacific,Singapore,75,2.54
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,85,2.52
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,2.50
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,53,2.50
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.50
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,141,2.50
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,40,2.49
8.219.132.64,2096,2096,true,SIN,Asia Pacific,Singapore,165,2.48
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,148,2.47
