IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,3.78
47.243.18.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,3.78
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,3.77
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,3.77
47.238.3.10,80,443,true,KUL,Asia Pacific,Kuala Lumpur,69,3.76
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,3.76
8.219.142.191,2083,2083,true,SIN,Asia Pacific,Singapore,69,3.76
47.238.36.145,80,443,true,KUL,Asia Pacific,Kuala Lumpur,139,3.73
47.243.18.199,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,3.72
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,93,3.71
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,3.71
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,89,3.70
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,114,3.70
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,3.69
8.219.97.50,2083,2083,true,SIN,Asia Pacific,Singapore,155,3.68
47.76.233.67,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,3.68
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,3.68
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,50,3.68
47.242.183.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,3.67
47.76.208.142,80,443,true,CGK,Asia Pacific,Jakarta,49,3.66
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,30,3.66
47.76.249.116,80,443,true,KUL,Asia Pacific,Kuala Lumpur,62,3.66
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,210,3.65
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,56,3.65
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,61,3.63
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,3.63
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,124,3.63
47.243.5.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,3.63
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,3.62
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,3.62
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,61,3.62
8.217.54.204,80,443,true,SIN,Asia Pacific,Singapore,112,3.61
8.220.223.223,443,443,true,ICN,Asia Pacific,Seoul,65,3.61
8.218.178.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,3.60
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,3.60
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,89,3.59
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,3.59
47.76.203.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,3.59
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,38,3.59
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,77,3.58
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,32,3.58
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,3.57
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,170,3.57
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,63,3.57
47.76.220.130,80,443,true,SIN,Asia Pacific,Singapore,81,3.57
47.91.65.228,443,443,true,FRA,Europe,Frankfurt,258,3.57
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,3.56
8.218.188.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,3.56
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,3.55
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,51,3.55
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,3.54
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,111,3.53
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,3.53
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,3.52
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,3.52
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,60,3.52
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,3.50
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,3.49
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,25,3.49
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,3.48
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,3.48
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,3.48
47.76.222.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,3.47
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,65,3.47
8.218.228.152,2083,2083,true,HKG,Asia Pacific,Hong Kong,133,3.45
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,107,3.45
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,3.45
47.238.43.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,3.44
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,31,3.44
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.43
8.218.201.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,3.41
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,172,3.41
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,3.40
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,3.40
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,81,3.39
8.218.192.172,443,443,true,HKG,Asia Pacific,Hong Kong,123,3.38
8.218.178.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,3.38
8.218.81.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,3.37
47.242.42.153,2087,2087,true,HKG,Asia Pacific,Hong Kong,118,3.36
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,46,3.35
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,109,3.35
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,82,3.35
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,3.34
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,3.33
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,117,3.33
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,78,3.30
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,3.30
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,3.30
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,3.29
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,15,3.28
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,142,3.28
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,40,3.28
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,15,3.28
8.210.85.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,109,3.28
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,137,3.27
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,21,3.25
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,3.25
47.76.29.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,3.25
8.217.50.252,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,3.25
47.238.0.114,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,3.24
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,31,3.24
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,29,3.24
