IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,2.83
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,128,2.81
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,116,2.80
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,2.80
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,44,2.80
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,2.80
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,67,2.80
47.237.100.206,2053,2053,true,SIN,Asia Pacific,Singapore,72,2.80
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,91,2.78
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,69,2.78
47.238.3.10,80,443,true,SIN,Asia Pacific,Singapore,125,2.76
47.238.43.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,2.75
47.242.107.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,2.75
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,2.75
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,2.75
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,19,2.74
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,2.74
47.237.100.206,2087,2087,true,SIN,Asia Pacific,Singapore,56,2.73
47.76.98.98,2083,2083,true,HKG,Asia Pacific,Hong Kong,134,2.71
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,197,2.71
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,2.70
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,179,2.67
8.210.244.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,2.67
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,194,2.67
8.219.6.150,2096,2096,true,SIN,Asia Pacific,Singapore,160,2.66
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,125,2.65
47.238.52.240,80,443,true,SIN,Asia Pacific,Singapore,82,2.63
8.218.222.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,133,2.63
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,51,2.63
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,52,2.62
47.238.41.59,80,443,true,SIN,Asia Pacific,Singapore,128,2.62
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,2.61
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,121,2.61
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,2.61
47.76.222.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,2.59
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,53,2.59
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,71,2.57
47.237.100.206,2087,2087,true,SIN,Asia Pacific,Singapore,46,2.56
8.219.86.200,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.55
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,52,2.55
47.243.91.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.54
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,122,2.53
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,127,2.53
47.238.36.145,80,443,true,SIN,Asia Pacific,Singapore,85,2.52
47.76.29.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.52
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,2.51
8.222.191.138,2096,2096,true,SIN,Asia Pacific,Singapore,59,2.50
47.76.159.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,2.50
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,2.50
47.237.95.140,2083,2083,true,SIN,Asia Pacific,Singapore,35,2.49
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,108,2.49
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,2.47
8.222.181.117,2096,2096,true,SIN,Asia Pacific,Singapore,90,2.47
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,63,2.46
8.217.154.218,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,2.46
47.76.222.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,2.46
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,69,2.45
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,2.44
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,2.44
47.250.57.45,80,443,true,SIN,Asia Pacific,Singapore,75,2.44
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.43
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,49,2.42
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,116,2.42
8.222.179.231,2083,2083,true,SIN,Asia Pacific,Singapore,61,2.41
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,2.41
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,45,2.39
8.219.107.135,8443,8443,true,SIN,Asia Pacific,Singapore,147,2.38
47.242.125.241,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,2.38
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,2.38
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,88,2.37
8.218.98.75,2087,2087,true,HKG,Asia Pacific,Hong Kong,181,2.37
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,2.37
8.222.180.86,2083,2083,true,SIN,Asia Pacific,Singapore,45,2.37
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,2.36
47.237.83.20,2096,2096,true,SIN,Asia Pacific,Singapore,61,2.35
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,82,2.35
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,96,2.35
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,126,2.35
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,195,2.34
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.34
47.238.43.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,2.34
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,130,2.34
47.76.203.101,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.33
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,50,2.33
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,2.33
47.243.234.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,2.33
47.237.125.8,2096,2096,true,SIN,Asia Pacific,Singapore,45,2.33
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,2.32
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,38,2.32
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,137,2.30
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,2.30
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,2.28
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,2.27
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,102,2.27
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,120,2.27
47.76.227.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,37,2.27
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,2.26
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,2.26
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,35,2.26
8.218.173.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,2.24
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,72,2.23
47.242.183.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,2.22
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,2.21
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.20
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,36,2.20
47.243.107.148,443,443,true,HKG,Asia Pacific,Hong Kong,86,2.18
47.242.7.162,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,2.18
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,2.18
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,2.17
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.17
47.76.203.101,8443,8443,true,HKG,Asia Pacific,Hong Kong,34,2.17
8.219.5.10,2053,2053,true,SIN,Asia Pacific,Singapore,61,2.17
47.76.189.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,2.16
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,54,2.16
47.74.26.240,443,443,true,NRT,Asia Pacific,Tokyo,71,2.16
47.76.203.101,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,2.15
8.218.53.110,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,2.14
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.14
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,58,2.14
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,90,2.14
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,82,2.12
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,95,2.12
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,2.11
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,104,2.10
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,95,2.09
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,2.08
47.238.5.0,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,2.04
47.238.40.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,2.04
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,31,2.03
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,64,2.01
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,92,2.01
47.236.117.48,2083,2083,true,SIN,Asia Pacific,Singapore,61,2.00
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,2.00
47.76.218.163,443,443,true,HKG,Asia Pacific,Hong Kong,54,2.00
47.243.70.186,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,2.00
47.237.95.146,2096,2096,true,SIN,Asia Pacific,Singapore,51,1.99
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,1.98
47.250.157.10,80,443,true,SIN,Asia Pacific,Singapore,60,1.96
47.238.5.0,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,1.96
47.238.0.114,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,1.95
8.218.81.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,1.95
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,78,1.94
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,45,1.92
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,91,1.92
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,31,1.91
47.76.204.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,1.90
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,97,1.88
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,120,1.87
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,1.86
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,1.86
47.76.222.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,1.85
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,1.85
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,97,1.82
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,1.81
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,128,1.81
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,1.80
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,90,1.79
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,1.77
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.77
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,135,1.76
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,60,1.74
47.243.74.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,1.73
8.210.48.107,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,1.73
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,1.70
47.250.59.31,80,443,true,SIN,Asia Pacific,Singapore,39,1.70
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.68
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,1.68
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,1.68
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,31,1.67
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,145,1.65
47.250.48.185,80,443,true,SIN,Asia Pacific,Singapore,57,1.64
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,87,1.63
8.217.154.218,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,1.63
47.76.192.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,1.63
47.90.141.204,443,443,true,LAX,North America,Los Angeles,255,1.61
47.76.189.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,1.61
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,86,1.61
47.76.203.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.60
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,49,1.59
8.222.191.138,8443,8443,true,SIN,Asia Pacific,Singapore,98,1.57
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,72,1.55
47.76.233.67,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,1.53
47.250.44.26,80,443,true,SIN,Asia Pacific,Singapore,56,1.51
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,86,1.51
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,27,1.51
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,74,1.50
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,98,1.49
47.250.40.246,80,443,true,SIN,Asia Pacific,Singapore,59,1.49
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,1.48
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,75,1.46
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,1.46
8.218.81.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,119,1.45
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,1.44
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,1.44
8.218.81.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.42
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,166,1.39
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,1.39
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,1.38
